row,name,article,supplier,volume,parallel,price,sale_price,free,reserve,pom_free,rev_free
3325,"Настойка сладкая ""СТАНЦИЯ НАЛИВНАЯ КЛЮКВА"" 0,5Л",ЯР049,Берингофф Торговый дом ООО,0.5,,394.29,,75.0,0,75.0,0
3326,"Настойка сладкая замутненная ""ЛЁН ЛИМОН И МЯТА"" 0,5Л",ЯР047,Берингофф Торговый дом ООО,0.5,,387.26,,52.0,0,52.0,0
3327,"Настойка сладкая замутненная ""СТАНЦИЯ НАЛИВНАЯ АБРИКОС"" 0,5Л",ЯР050,Берингофф Торговый дом ООО,0.5,,394.29,,54.0,0,54.0,0
3328,"Настойка сладкая замутненная ""СТАНЦИЯ НАЛИВНАЯ ДЫНЯ"" 0,5Л",ЯР053,Берингофф Торговый дом ООО,0.5,,374.96,,32.0,0,32.0,0
3330,"Настойка полусладкая  Сиббиттер Дикая Кола 0,5л.",ПО087,АСГ,0.5,,529.22,,143.0,0,143.0,0
3331,"Настойка полусладкая СИББИТТЕР МЕД И ТАБАСКО 0,5л",ПО526,АСГ,0.5,,529.22,,67.0,0,67.0,0
3332,"НАСТОЙКА ПОЛУСЛАДКАЯ СИББИТТЕР ЯГОДНЫЙ  0,5 л.",ПО128,АСГ,0.5,,529.22,,42.0,0,42.0,0
3333,Сиббиттер. Кедровая выдержанная 0.5л.,ПО206,АСГ,0.5,,529.22,,1471.0,0,1471.0,0
3334,Сиббиттер. Сибирский мёд с перцем 0.5л.,ПО208,АСГ,0.5,,529.22,,83.0,0,83.0,0
3336,"Настойка горькая Хаски Berry Mix (Ягодный микс) 0,5л",ПО026,АСГ,0.5,,575.84,,671.0,3.0,671.0,0
3339,Аморе со вкусом спелой клубники пивной напиток 0.45л,ВП020Е,Руст Россия (РА),0.45,,102.0,,346.0,24.0,346.0,0
3340,Аморе со вкусом экзотической пина колады пивной напиток 0.45л,ВП019Е,Руст Россия (РА),0.45,,102.0,,734.0,12.0,734.0,0
3342,"НАПИТОК ПИВНОЙ ОРИГИНАЛЬНЫЙ НЕФИЛЬТРОВАННЫЙ ПАСТЕРИЗОВАННЫЙ «ЧЕСТЕР’С ГРЕЙПФРУТ» 0,45л",ЕАГ020Е,ЕАГ Трейд ООО,0.45,,101.93,,1320.0,0,1320.0,0
3343,"Напиток пивной оригинальный полусладкий САНТО СТЕФАНО КОЛЛЕКЦИЯ СИЦИЛИЙСКАЯ СВАДЬБА 0,25Л",ЕАГ024,ЕАГ Трейд ООО,0.25,,133.25,,26.0,0,26.0,0
3344,"Напиток пивной оригинальный фильтрованный пастеризованный белый полусладкий САНТО СТЕФАНО 0,25Л",ЕАГ023,ЕАГ Трейд ООО,0.25,,133.25,,30.0,0,30.0,0
3345,"Напиток пивной оригинальный фильтрованный пастеризованный розовый полусладкий САНТО СТЕФАНО 0,75Л",ЕАГ025,ЕАГ Трейд ООО,0.75,,322.79,,9.0,0,9.0,0
3346,"НАПИТОК ПИВНОЙ ОСОБЫЙ ФИЛЬТРОВАННЫЙ ПАСТЕРИЗОВАННЫЙ САЙДЕР ЧЕСТЕРС ЯБЛОКО 0,45Л",ЕАГ022,ЕАГ Трейд ООО,0.45,,101.93,,100.0,0,100.0,0
3347,"ЧЕСТЕР’С ВИШНЯ НАПИТОК ПИВНОЙ 0,45л.",ЕАГ008Е,ЕАГ Трейд ООО,0.45,,101.93,,1060.0,0,1060.0,0
3348,"ЧЕСТЕР’С ГРУША НАПИТОК ПИВНОЙ 0,45л.",ЕАГ035Е,ЕАГ Трейд ООО,0.45,,101.93,,20.0,0,20.0,0
3349,"ЧЕСТЕР’С СО ВКУСОМ ЕЖЕВИКИ И МЯТЫ НАПИТОК ПИВНОЙ 0,45л.",ЕАГ009Е,ЕАГ Трейд ООО,0.45,,101.93,,760.0,0,760.0,0
3350,"ЧЕСТЕР’С СО ВКУСОМ ПЕРСИКА И АБРИКОСА НАПИТОК ПИВНОЙ 0,45л.",ЕАГ010Е,ЕАГ Трейд ООО,0.45,,101.93,,1080.0,0,1080.0,0
3351,"ЧЕСТЕР’С ЯБЛОКО НАПИТОК ПИВНОЙ 0,45л.",ЕАГ034Е,ЕАГ Трейд ООО,0.45,,101.93,,60.0,0,60.0,0
3352,Релакс Голубая Лагуна со вкусом кюрасао блю пивной напиток 0.33л,ВП016Е,Руст Россия (РА),0.33,,86.66,,2352.0,0,2352.0,0
3353,Релакс Мохито Классик со вкусом лайма лимона и мяты пивной напиток 0.33л,ВП017Е,Руст Россия (РА),0.33,,86.66,,2880.0,0,2880.0,0
3354,Релакс Секс на пляже со вкусом ананаса и апельсина пивной напиток 0.33л,ВП018Е,Руст Россия (РА),0.33,,86.66,,1029.0,0,1029.0,0
3355,Релакс Тропик Майя со вкусом лайма личи и текилы пивной напиток 0.33л,ВП030Е,Руст Россия (РА),0.33,,86.66,,1414.0,0,1414.0,0
3358,Обертрумер Мерцен светлое пиво 0.33л,НП069Е,НП-ИНВЕСТ АО,0.33,,195.0,,83.0,0,83.0,0
3359,Обертрумер Ориджинал БИО Цвикель светлое пиво 0.33л,НП070Е,НП-ИНВЕСТ АО,0.33,,195.0,,84.0,0,84.0,0
3361,Бланш Де Льеж Розе светлое нефильтр пиво 0.33л,НП062Е,НП-ИНВЕСТ АО,0.33,,254.32,,174.0,0,174.0,0
3362,Бланш Де Льеж светлое нефильтр пиво 0.33л,НП063Е,НП-ИНВЕСТ АО,0.33,,233.48,,156.0,0,156.0,0
3363,Валь Дье Блонд светлое нефильтр пиво 0.33л,НП064Е,НП-ИНВЕСТ АО,0.33,,248.17,,162.0,0,162.0,0
3364,Валь Дье Брюн темное нефильтр пиво 0.33л,НП065Е,НП-ИНВЕСТ АО,0.33,,280.29,,162.0,0,162.0,0
3365,Валь Дье Трипль светлое нефильтр пиво 0.33л,НП066Е,НП-ИНВЕСТ АО,0.33,,281.46,,174.0,0,174.0,0
3366,Ст Бернардус АБТ 12 темное нефильтр пиво 0.33л стекло,НП071Е,НП-ИНВЕСТ АО,0.33,,336.64,,168.0,0,168.0,0
3367,Ст Бернардус Вит светлое нефильтр пиво 0.33л стекло,НП072Е,НП-ИНВЕСТ АО,0.33,,243.27,,198.0,0,198.0,0
3368,Ст Бернардус Патер 6 темное нефильтр пиво 0.33л стекло,НП073Е,НП-ИНВЕСТ АО,0.33,,233.48,,216.0,0,216.0,0
3369,Ст Бернардус Приор 8 темное нефильтр пиво 0.33л стекло,НП074Е,НП-ИНВЕСТ АО,0.33,,289.47,,228.0,0,228.0,0
3370,Ст Бернардус Трипель светлое нефильтр пиво 0.33л стекло,НП075Е,НП-ИНВЕСТ АО,0.33,,289.47,,138.0,0,138.0,0
3372,Дингслебенер Лава темное фильтр пиво 0.5л,НП067Е,НП-ИНВЕСТ АО,0.5,,295.92,,128.0,0,128.0,0
3373,Дингслебенер Премиум Хефе Вайсбир светлое нефильтр пиво 0.5л,НП068Е,НП-ИНВЕСТ АО,0.5,,288.37,,152.0,0,152.0,0
3374,"Кирш Бир Вишнёвый Клостер Брой темное фильтрованное 0,5л",НП034Е,НП-ИНВЕСТ АО,0.5,,466.72,,10.0,0,10.0,0
3375,"Пиво светлое пастеризованное фильтрованное Кромбахер Пилс 0,5л",НП085Е,НП-ИНВЕСТ АО,0.5,,238.71,,72.0,0,72.0,0
3376,"Пиво светлое пастеризованное фильтрованное Мёнхс-Пилс (Монашеский Пилс) 0,5л",НП086Е,НП-ИНВЕСТ АО,0.5,,383.11,,20.0,0,20.0,0
3377,"Пиво светлое пастеризованное фильтрованное ШПАТЕН Мюнхнер Хелл 0,5л",НП084Е,НП-ИНВЕСТ АО,0.5,,282.43,,96.0,0,96.0,0
3378,Шленкерла Айхе Допельбок пиво темное 0.5л,НП042Е,НП-ИНВЕСТ АО,0.5,,591.67,,20.0,0,20.0,0
3379,Шленкерла Вайксель пиво светлое 0.5л,НП044Е,НП-ИНВЕСТ АО,0.5,,489.4,,20.0,0,20.0,0
3380,Шленкерла Хелес Лагербир пиво светлое 0.5л.,НП005Е,НП-ИНВЕСТ АО,0.5,,469.4,,40.0,0,40.0,0
3381,Шленкерла Эрле пиво темное 0.5л,НП043Е,НП-ИНВЕСТ АО,0.5,,489.4,,20.0,0,20.0,0
3383,"Асахи Супер Драй 5%  светл фильтр 0,33л",НП078Е,НП-ИНВЕСТ АО,0.33,,175.5,,96.0,0,96.0,0
3384,"Белхевен МакКаллумс Свит Скоттиш Стаут 4,1% темн фильтр. 0,44л",НП080Е,НП-ИНВЕСТ АО,0.44,,219.7,,48.0,0,48.0,0
3385,"Гиннесс Драфт Стаут 4,2% темн фильтр. 0,44л",НП081Е,НП-ИНВЕСТ АО,0.44,,290.38,,252.0,0,252.0,0
3386,"Гролш Премиум Пилснер 5% светл фильтр  0,5л",НП082,НП-ИНВЕСТ АО,0.5,,175.5,,0,48.0,-24.0,0
3388,"Хофброй Мюнхнер Вайс 5,1% светл нефильтр. 0,5л",НП077Е,НП-ИНВЕСТ АО,0.5,,297.7,,120.0,0,120.0,0
3389,"Хофброй Оригинал 5,1% светл фильтр 0,5л",НП076Е,НП-ИНВЕСТ АО,0.5,,334.44,,220.0,0,220.0,0
3394,"Алкогольная продукция плодовая белая полусладкая «Веди Алко» Айва 0,75Л",ВЕД015,Вериго ООО,0.75,,609.48,,5.0,0,5.0,0
3396,АРАМЭ ВИШНЯ полусладкая 0.75л,ЕК009,АЛЬФА ЭКО,0.75,,600.25,,96.0,0,96.0,0
3397,АРАМЭ ГРАНАТ полусладкая 0.75л,ЕК010,АЛЬФА ЭКО,0.75,,934.2,,270.0,0,270.0,0
3398,АРАМЭ ЕЖЕВИКА полусладкая 0.75л,ЕК013,АЛЬФА ЭКО,0.75,,934.2,,147.0,0,147.0,0
3399,АРАМЭ МАЛИНА полусладкая 0.75л,ЕК012,АЛЬФА ЭКО,0.75,,934.2,,153.0,0,153.0,0
3400,"Плодовая алкогольная продукция полусладкая ""Дерево жизни"" Абрикос"" 0,75Л",ПШ073,,0.75,,876.15,,18.0,0,18.0,0
3402,"Плодовая алкогольная продукция полусладкая ""Дерево жизни"" Гранат с Айвой"" 0,75Л",ПШ071,,0.75,,876.15,,15.0,0,15.0,0
3403,"Плодовая алкогольная продукция полусладкая ""Дерево жизни"" Ежевика"" 0,75Л",ПШ070,,0.75,,678.31,,6.0,24.0,6.0,0
3404,"Плодовая алкогольная продукция полусладкая ""Дерево жизни"" Ягодный микс"" 0,75Л",ПШ069,,0.75,,876.15,,7.0,0,7.0,0
3406,365 АБРИКОС полусладкая 0.75л п/у,ЕК073,АЛЬФА ЭКО,0.75,,991.22,,4.0,0,4.0,0
3407,365 АЙВА полусладкая 0.75л п/у,ЕК075,АЛЬФА ЭКО,0.75,,991.22,,29.0,0,29.0,0
3408,365 ВИШНЯ полусладкая 0.75л п/у,ЕК076,АЛЬФА ЭКО,0.75,,991.22,,28.0,0,28.0,0
3409,365 КИЗИЛ полусладкая 0.75л п/у,ЕК056,АЛЬФА ЭКО,0.75,,991.22,,33.0,0,33.0,0
3410,365 КИЗИЛ полусладкая п/у 0.75л,ЕК056Г,АЛЬФА ЭКО,0.75,,991.22,,1.0,0,1.0,0
3413,Гранатовый Цветок плодовое вино 0.75л,ВШ027,ВИЛАШ-КШВ ООО,0.75,,378.0,,884.0,0,884.0,0
3414,Цветок Вишни сладкая 0.75л,ВШ054,ВИЛАШ-КШВ ООО,0.75,,378.0,,75.0,30.0,75.0,0
3415,Цветок Ежевики плодовое вино 0.75л,ВШ028,ВИЛАШ-КШВ ООО,0.75,,378.0,,917.0,30.0,917.0,0
3417,"Плодовая алкогольная продукция полусладкая ""КРАСНА ЯГОДА. КЛЮКВА КРЕПКАЯ"" 0,5Л",ЭЛ004,Эльбрус Спиритс ООО,0.5,,293.0,,139.0,120.0,138.0,0
3418,"Плодовая алкогольная продукция полусладкая ""КРАСНА ЯГОДА. РЯБИНА КРЕПКАЯ"" 0,5л",ЭЛ005,Эльбрус Спиритс ООО,0.5,,293.0,,824.0,240.0,824.0,0
3421,Порто Круз Спешл Резерв 0.75л,ЛД1714,Ладога Дистрибьюшен,0.75,,2430.45,,3.0,0,3.0,0
3425,Копке Лейт Боттлед Винтедж Порто 0.75л.,ЛД353С,Ладога Дистрибьюшен,0.75,,4558.75,,6.0,0,6.0,0
3426,Копке Порто 10 лет марочное портвейн п/у 0.75л,ЛД354А,Ладога Дистрибьюшен,0.75,,5448.0,,3.0,0,3.0,0
3427,Копке Резерв Тони Порто портвейн 0.75л.,ЛД351В,Ладога Дистрибьюшен,0.75,,3116.8,,9.0,0,9.0,0
3428,Копке Файн Руби Порто марочное портвейн 0.75л,ЛД350Б,Ладога Дистрибьюшен,0.75,,2313.6,,33.0,0,33.0,0
3429,Копке Файн Тони Порто марочное портвейн 0.75л,ЛД356С,Ладога Дистрибьюшен,0.75,,2313.6,,8.0,0,8.0,0
3430,Копке Файн Уайт Порто марочное портвейн 0.75л,ЛД352Б,Ладога Дистрибьюшен,0.75,,2313.6,,53.0,0,53.0,0
3432,Трес Аркуш Руби Порто марочное портвейн 0.75л,ЛД173А,Ладога Дистрибьюшен,0.75,,1787.2,,8.0,0,8.0,0
3433,Трес Аркуш Тони Порто марочное портвейн 0.75л,ЛД174А,Ладога Дистрибьюшен,0.75,,1787.2,,35.0,0,35.0,0
3434,Портвейн Черчилль'с Резерв Порт красный 0.75л,ФР131,Форт Виноторговая компания,0.75,,4648.52,,1.0,0,1.0,0
3435,Портвейн Черчилль'с Тони Порт красный 0.75л,ФР133,Форт Виноторговая компания,0.75,,3175.33,,2.0,0,2.0,0
3436,Портвейн Черчилль'с Файн Руби Порт красный 0.75л,ФР132,Форт Виноторговая компания,0.75,,3175.33,,5.0,0,5.0,0
3438,Глория Вайт 0.75л.,ПС065,СВАМ Групп,0.75,,1352.94,,1.0,0,1.0,0
3442,Маунт Гай Блэк Барэл выдержанный 0.7л. 43%,РМ667,Руст Россия (РА),0.7,,3602.22,,16.0,0,16.0,0
3443,Ром ДУРЛИС выдержка 5 лет 0.7л,ММ543,Маруся Бевереджис РУС,0.7,,3287.0,,1.0,0,1.0,0
3444,Ром ДУРЛИС ХО 0.7 п/у,ММ544,Маруся Бевереджис РУС,0.7,,4702.0,,4.0,0,4.0,0
3446,Ром Ламас Сигар Рум Дабл Каск 0.75л,АИ1280,АСТ-интернэшнл инваэронмэнт,0.75,,3895.29,,6.0,0,6.0,0
3449,"Спиртной напиток на основе рома ""Дэд Мэн'с Фингерс Травяной Ром"" 0.7л.",АР064,Альтаир групп,0.7,,1819.57,,0,2.0,0,0
3450,"Дэд Мэн'с Фингерс со вкусом Кокоса 37,5%  0,7",АР633,Альтаир групп,0.7,,2791.27,,0,13.0,0,0
3452,Капитан Морган Оригинальный Пряный 0.05л,ЛИ103,ЛВК & Логистик ООО,0.05,ПИ,322.0,,18.0,0,18.0,0
3453,Капитан Морган Темный ром 0.7л.,ТЛ105,Ритейл Логистик ООО,0.7,ПИ,1248.03,,17.0,0,17.0,0
3454,Капитан Морган Уайт 1.0л,ДА354,Компания Даско-Трейд ООО,1,ПИ,1698.26,,7.0,0,7.0,0
3455,"Ром невыдержанный Капитан Морган Темный 0,7л",ДА179,Компания Даско-Трейд ООО,0.7,ПИ,1356.11,,12.0,0,12.0,0
3456,"Ром невыдержанный Капитан Морган Темный 0,7л + стакан",ДА179С,Компания Даско-Трейд ООО,0.7,ПИ,1356.11,,12.0,0,12.0,0
3457,"Спиртной напиток прочий ""КАПИТАН МОРГАН ОРИГИНАЛЬНЫЙ ПРЯНЫЙ ЗОЛОТОЙ"" 35% 0.7л",НТ214,Ритейл Логистик ООО,0.7,ПИ,1385.75,,1.0,0,1.0,0
3458,Ямайский Капитан Морган 0.7л.,ДР414,Д Дистрибьюшен,0.7,ПИ,1695.89,,3.0,0,3.0,0
3460,"Мезан Гайана 2011 0,7 п/у",ММ548,Маруся Бевереджис РУС,0.7,,8424.0,,5.0,0,5.0,0
3461,РОМ выдержанный «Мезан Чирики» в п/у 0.7л.,ММ498,Маруся Бевереджис РУС,0.7,,3580.0,,4.0,0,4.0,0
3464,Дипломатико Резерва Эксклюзива ром 0.7л п/у,АИ178О,АСТ-интернэшнл инваэронмэнт,0.7,,4096.58,,10.0,0,10.0,0
3467,"Закапа Сэнтэнарио Солера Гран Резерва 23 1,0л. п/у",АИ1028,АСТ-интернэшнл инваэронмэнт,1,ПИ,6057.45,,15.0,0,15.0,0
3468,Закапа Сэнтэнарио ХО Солера Гран Резерва Эспесиаль 40% 0.75л п/у,АИ295Л,АСТ-интернэшнл инваэронмэнт,0.75,ПИ,10098.73,,1.0,0,1.0,0
3471,Барсело Аньехо выдержанный ром 0.5л,БЛ228,Белуга Маркет Восток,0.5,,1735.0,,0,18.0,0,0
3472,Барсело Бланко выдержанный ром 0.5 Россия,БЛ236А,Белуга Маркет Восток,0.5,,1504.0,,0,12.0,0,0
3473,Барсело Гран Аньехо темный выдержанный ром 0.7л,БЛ951,Белуга Маркет Восток,0.7,,2677.0,,21.0,0,21.0,0
3474,Барсело Гран Аньехо темный выдержанный ром 0.7л + 2 стакана,БЛ951С,Белуга Маркет Восток,0.7,,2987.0,,3.0,0,3.0,0
3475,Барсело Империал выдержанный 0.7 п/у алк. 38%,БЛ953М,Белуга Маркет Восток,0.7,,4072.0,,15.0,0,15.0,0
3476,"Ром выдержанный ""Барсело Дорадо"" 1,0Л",БЛ235Л,Белуга Маркет Восток,1,,2850.0,,17.0,0,17.0,0
3478,Пунта Кана Клаб Муй Вьехо 7 лет 0.7л,АИ1357,АСТ-интернэшнл инваэронмэнт,0.7,,1932.73,,6.0,0,6.0,0
3479,Ром Пунта Кана Клаб Блэк 0.7л,АИ1284,АСТ-интернэшнл инваэронмэнт,0.7,,6040.71,,1.0,0,1.0,0
3480,Ром Пунта Кана Клаб Вьехо 0.7л,АИ1263,АСТ-интернэшнл инваэронмэнт,0.7,,1606.5,,7.0,0,7.0,0
